conid,landing_ok,landing_objective,landing_mstar,landing_overall_ratings,landing_mf_key_ratios,landing_risk_statistics,landing_top10,landing_key_profile,landing_ownership,landing_dividends,landing_mf_esg,yield_profile,status_profile,yield_holdings,status_holdings,yield_ratios,status_ratios,yield_lipper,status_lipper,yield_esg,status_esg,yield_divs,status_divs,yield_mstar,status_mstar,yield_owner,status_owner,yield_sma_tick,status_sma_tick,yield_sma_high_low,status_sma_high_low,yield_sma_search,status_sma_search,yield_perf,status_perf,period_perf,attempts_perf,yield_risk,status_risk,period_risk,attempts_risk
501768535,True,True,False,True,True,True,True,True,True,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,True,200,True,200,True,200,True,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
748336187,True,True,True,False,True,True,True,True,False,True,True,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,1Y,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:1
732746387,True,True,False,False,True,True,True,True,False,True,False,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,True,200,True,200,True,200,True,200,10Y,10Y:200:1,True,200,1Y,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:1
240187503,True,False,False,False,False,False,False,False,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,False,404,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
18706552,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
314359334,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
452342721,True,True,False,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
526470262,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,3Y,10Y:200:0|5Y:200:0|3Y:200:1
762080974,True,True,True,False,True,True,True,True,False,True,True,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,1Y,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:1
4215227,True,True,False,True,True,True,True,True,True,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,True,200,True,200,True,200,True,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
790153838,True,True,True,False,True,False,True,True,False,True,True,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,6M,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:1
631368259,True,False,False,False,False,False,False,False,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
343125240,True,True,False,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
537169371,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,3Y,10Y:200:0|5Y:200:0|3Y:200:1
660996975,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
55250310,True,True,False,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
789881491,True,True,True,False,True,True,True,True,False,True,False,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,1Y,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:1
717320032,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,False,404,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
501784911,True,True,False,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,True,200,True,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
385685457,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
700079857,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,5Y,10Y:200:0|5Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
782383915,True,True,False,False,True,False,True,True,False,True,False,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,True,200,True,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
469176896,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,200,True,200,True,200,10Y,10Y:200:1,True,200,3Y,10Y:200:0|5Y:200:0|3Y:200:1
754311183,True,True,False,False,True,True,True,True,False,True,False,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,1Y,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:1
579312820,True,False,False,False,False,False,False,True,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
761710713,True,True,False,False,True,False,True,True,False,True,False,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
288979901,True,True,False,True,False,True,False,True,False,True,False,True,200,True,200,False,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
366248896,True,True,False,False,False,True,False,True,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,False,404,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
506407811,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,3Y,10Y:200:0|5Y:200:0|3Y:200:1
68214196,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
637693039,True,True,False,True,False,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
642642973,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,False,404,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
404810128,True,True,False,True,False,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,True,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
734181277,True,False,False,False,False,False,False,False,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,False,404,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
631368244,True,False,False,False,False,False,False,False,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
792305362,True,True,False,False,False,False,True,True,False,True,False,True,200,True,200,True,200,False,200,False,400,True,200,False,404,False,404,False,404,False,404,False,200,True,200,6M,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:1,True,200,6M,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:1
106594665,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,True,200,True,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
398477358,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
825813523,True,True,True,False,True,False,True,True,False,True,True,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
746108075,True,True,False,False,False,True,False,True,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,1Y,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:1
824817989,True,False,False,False,False,False,False,True,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,False,404,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
366248176,True,True,False,False,False,True,False,True,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,False,404,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
809229822,True,True,False,False,False,True,False,True,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,False,404,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,1Y,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:1
80268516,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
837133864,True,False,False,False,False,False,False,False,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
325379069,True,True,False,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,True,200,True,200,True,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
810312432,True,False,False,False,False,False,False,True,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,False,404,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
753285830,True,True,False,False,True,True,True,True,False,True,True,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,True,200,True,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
590682528,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,3Y,10Y:200:0|5Y:200:0|3Y:200:1
782964187,True,True,True,False,True,False,True,True,False,True,True,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,200,True,200,True,200,10Y,10Y:200:1,True,200,6M,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:1
72110686,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,1Y,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:1
10753223,True,True,True,True,True,True,True,True,True,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,True,200,False,404,True,200,True,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
214058736,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
475374580,True,True,True,False,True,True,True,True,False,True,True,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,3Y,10Y:200:0|5Y:200:0|3Y:200:1
819379319,True,True,True,False,True,False,True,True,False,True,True,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
556924611,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,3Y,10Y:200:0|5Y:200:0|3Y:200:1
713229024,True,True,False,False,True,True,True,True,False,True,False,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
819818025,True,True,False,False,True,False,True,True,False,True,False,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
238760476,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,200,True,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
477005503,True,False,False,False,False,False,False,True,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
754328483,True,True,False,False,False,True,True,True,False,True,True,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,1Y,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:1
717319922,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,False,404,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
794617793,True,True,False,False,True,False,True,True,False,True,False,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
757873174,True,True,True,False,True,True,True,True,False,True,True,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,1Y,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:1
570640323,True,True,False,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
264930295,True,False,False,False,False,False,False,True,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,False,404,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
726945413,True,True,False,False,True,True,True,True,False,True,True,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
363803340,True,True,False,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
739807951,True,True,True,False,True,True,True,True,False,True,True,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,1Y,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:1
808281469,True,True,False,False,False,False,False,True,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
707655481,True,True,False,False,True,True,True,True,False,True,False,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,1Y,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:1
804733298,True,True,False,False,False,False,True,True,False,True,False,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,True,200,True,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
341504708,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
366247881,True,False,False,False,False,False,False,True,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,False,404,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
751356928,True,False,False,False,False,False,False,False,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
43490727,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
532821881,True,False,False,False,False,False,False,True,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
189692919,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
335363548,True,True,False,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
809229788,True,True,False,False,False,True,False,True,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,False,404,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,1Y,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:1
773643349,True,True,True,False,True,True,True,True,False,True,True,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,True,200,True,200,True,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
637692397,True,True,False,False,False,True,True,True,False,True,False,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
637690984,True,True,False,True,False,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
573142000,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,3Y,10Y:200:0|5Y:200:0|3Y:200:1
849118066,True,True,False,False,False,False,False,True,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,False,404,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
420256161,True,True,False,True,False,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,True,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
828932253,True,True,False,False,True,False,True,True,False,True,False,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
680161495,True,True,True,False,True,True,True,True,False,True,True,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,1Y,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:1
342724155,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
511948852,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
353437486,True,True,False,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
399460636,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
386752912,True,True,False,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,True,200,True,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
744096634,True,True,True,False,True,True,True,True,False,True,True,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,1Y,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:1
852115269,True,True,True,False,True,True,True,True,False,True,True,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,1Y,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:1
78999997,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
366248848,True,True,False,False,False,True,False,True,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,False,404,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
271826673,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
288989361,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,True,200,True,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
728773261,True,True,False,False,True,True,True,True,False,True,False,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
96079929,True,True,True,True,True,True,True,True,False,True,True,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,True,200,True,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
130339622,True,True,False,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,10Y,10Y:200:1
333501965,True,True,True,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
707380250,True,True,False,False,True,True,True,True,False,True,False,True,200,True,200,True,200,False,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,1Y,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:1
840356678,True,True,False,False,False,False,False,True,False,True,False,True,200,True,200,False,200,False,200,False,400,True,200,False,404,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,False,200,,10Y:200:0|5Y:200:0|3Y:200:0|1Y:200:0|6M:200:0
297484323,True,True,False,True,True,True,True,True,False,True,False,True,200,True,200,True,200,True,200,False,400,True,200,True,200,False,404,False,404,False,404,False,200,True,200,10Y,10Y:200:1,True,200,5Y,10Y:200:0|5Y:200:1
